0.914158946	1.887514431	-1.341738501
0.824865875	0.838751285	-0.961442321
1.914293521	1.350187325	-1.677591703
1.085681388	1.815086535	-0.671188124
0.282845039	0.513022928	-1.106860176
1.297519054	0.327400056	-1.246672974
1.92010156	0.934904836	-0.531222519
0.646090042	1.509686471	-0.250800718
0.252114162	1.91381007	-1.10673238
0.742789336	1.182890905	-1.239011081
1.805665541	1.908548169	-1.858988706
1.20674803	0.437543666	-0.494664118
1.558216764	0.444206569	-1.068082938
0.711631565	0.055308392	-0.733391392
1.027387304	1.964811534	-0.534225475
1.492895835	1.127798607	-1.316710365
0.783364458	1.594583859	-1.213159229
0.069647675	1.322288291	-0.571686122
0.336304484	1.218925158	-0.252275414
1.199041233	1.100758401	-1.676700535
1.1780834	1.207691612	-0.080347268
1.837305513	0.869713667	-0.853464578
0.533511148	1.776804753	-0.922216794
0.611771858	1.653905163	-1.868061407
1.727311268	0.368391618	-1.16043722
0.966218528	0.429473861	-1.338738855
0.780057427	1.752673107	-1.054844844
0.419761102	1.484591967	-1.554194917
1.409869982	0.622933397	-0.138763905
1.574969964	1.410170304	-1.535157733
0.355869558	1.327910717	-0.87693728
1.396230602	0.292543061	-0.024433794
0.121061435	1.45550879	-0.281083232
0.464709857	1.156186154	-1.879076271
0.235573179	1.536898162	-1.892011559
1.836441727	0.964155396	-1.6225733
1.332078824	1.774516878	-0.206891964
1.372477186	0.051664235	-1.818531237
0.580888116	1.250799432	-1.371799183
0.369421327	1.688342529	-0.779720672
1.114160506	0.464992078	-1.702972052
0.691819243	0.213086262	-1.770584645
1.352680353	0.844635688	-0.80445625
0.64816083	0.624595437	-1.876764446
1.157246507	0.74367329	-0.3946745
1.950974994	1.009323033	-0.920594868
0.086682112	1.877910266	-1.152262867
1.83417963	1.116197208	-1.830885021
1.080853079	0.961889042	-1.392607304
0.695884024	1.647280245	-0.979746805
1.702413126	1.806611826	-1.981940447
0.146901396	0.362063804	-0.282044948
0.959499599	0.613986096	-0.48407712
0.731947952	1.868253776	-1.229047331
0.758663127	1.331951684	-1.853625035
1.404907957	1.597286809	-0.26049404
1.32011673	0.427721682	-0.227921202
0.463477806	0.186192047	-0.486972926
0.898731331	1.723868656	-1.734815502
0.719789857	0.848705249	-1.980271895
0.814955085	1.176296905	-0.81910513
0.354231612	0.707369263	-0.423376991
0.690933815	0.13734649	-0.00993541
0.522554494	1.51330824	-1.815174861
1.857360721	0.191414617	-0.830845063
0.09464592	0.308055834	-1.857553247
1.962528392	1.102347064	-1.896327443
1.245379542	1.590037106	-1.662136259
0.881185137	1.106559763	-0.450202387
-0.316468187	1.858999773	0.530920322
-1.657546502	1.093790595	0.778838313
-0.335477035	1.834938575	1.809309204
-1.677695887	1.877460787	1.207446367
-1.024593956	1.02866683	0.097864269
-0.455565421	1.848462482	1.755775466
-1.660930969	1.083729795	1.974200193
-1.355194606	0.501666499	0.809051968
-0.606776722	1.67276726	0.956530869
-1.284839328	1.898741366	1.110633407
-1.97317736	0.824996056	0.215576924
-0.921910895	1.951149539	1.775341402
-0.531132212	1.181453194	0.552680302
-1.455526392	0.417135535	0.184224464
-0.796647942	1.184288618	0.482929504
-0.403234173	0.318756173	1.144059809
-0.016189434	0.871950734	1.913482649
-0.058767536	0.972383819	1.892045182
-1.33723266	1.90980599	0.749441023
-1.038668732	1.881718119	0.658912042
-1.765576649	0.725107069	1.541702417
-1.002007719	0.957043782	0.107209741
-1.301930578	0.945689325	0.513280683
-1.733921287	0.201310281	1.223516421
-1.162435543	1.920866985	1.640540253
-0.234323372	0.342893171	0.672567103
-0.816251679	0.131646063	0.965442722
-0.529506507	1.276641587	0.426793622
-1.0981937	0.924171844	0.99332302
-0.388188619	0.072321084	1.756459456
-0.528277093	0.648294109	0.895073055
-0.076935488	0.754111941	1.461538059
-1.03222956	1.920472818	1.466987116
-0.26887495	0.481761803	1.109953906
-1.508729255	1.485989741	1.045614714
-0.093250827	1.604402505	1.585801459
-1.034652386	1.81635497	1.080052466
-1.38538686	1.08345245	1.272887462
-0.309041934	0.016668394	1.772790807
-1.884815824	1.732706725	0.449853573
-0.787879503	0.964694505	1.769051036
-1.409875442	0.207033017	1.970550955
-1.563392509	0.828272868	1.546729989
-1.292968844	0.872968421	0.414450264
-0.918992016	1.366593634	0.308007736
-0.60237206	1.95211387	1.428839354
-0.178587823	0.736568517	1.976402178
-0.651176932	1.642239842	1.533264933
-1.691571153	1.117112595	0.189305072
-0.863405323	0.361955047	0.962779558
-0.175030674	0.873893424	1.925931765
-0.658218764	0.264405987	1.541005072
-0.07450878	0.218677116	0.7017784
-1.344380119	1.071164533	0.738673218
-1.769367657	1.072687159	1.951938707
-0.740097551	1.508818391	1.792932476
-0.280079499	1.146280836	1.698970435
-0.661223267	1.304112347	0.927734385
-1.665055034	1.336691058	0.832907842
-0.930471705	0.267914733	0.502550951
-1.010620256	1.078277486	0.970363243
-0.480148891	1.09001679	1.418182027
-1.06881906	1.692545397	0.803657552
-0.52943018	1.273831249	1.49077334
-1.270321234	0.263259532	0.805835564
-0.826902138	1.913340904	0.003961275
-0.878106134	1.070816157	0.376109635
-0.166612415	0.635233159	1.979430534
-0.965652699	0.566996313	0.747251276
-0.90618646	1.483574991	0.032207713
-1.328095783	1.92611452	0.824903451
-1.168169733	0.554548171	0.310942716
-0.538123368	1.738532877	1.345574269
-0.668905529	1.267341028	0.254366618
-1.927408926	1.224801494	1.502701482
-1.926387314	1.810978806	1.811964476
-1.247132291	0.458654397	1.981574236
-0.935040926	1.315116066	1.087416671
-1.861006423	1.221610821	0.448192554
-0.259908123	1.098811573	1.285975512
-0.56019881	1.55907457	0.317367087
-1.707499465	0.873024964	0.900752062
-1.92877222	1.203612156	0.325932781
-1.945686315	0.810214765	0.810602956
-0.331338251	0.959757141	0.316894514
-0.438842392	0.878735692	1.60123428
-0.225678873	0.893552626	1.592895828
-1.259234705	0.950875591	1.141573096
-1.076073071	1.575055251	0.773516633
-0.520322998	1.589061993	0.98803892
-0.275262964	0.287367379	1.91752464
-0.596075093	0.083711064	0.946878094
-1.745683196	0.051267238	1.085996536
-0.194059716	1.990889283	0.997774467
-0.806512182	1.178883226	1.608014354
-1.752144431	1.55257835	0.895972419
-1.503879388	1.977644298	1.989897563
-1.984435125	1.357616439	0.227908065
-1.339088278	1.800929632	1.632531425
-1.029436189	0.774226799	0.153916186
-0.923658653	1.973260506	0.963791965
-0.700105057	0.570951987	1.807666975
-0.45465145	1.487288237	1.401165798
-0.593182139	0.151086548	0.823576293
-0.710911432	1.010577055	0.164690863
-1.53467542	1.375544028	1.207316999
-1.617882856	0.261291472	0.732154972
-0.941061031	0.052995316	0.425747729
-1.01088598	1.653570813	0.338789909
-0.247132973	1.959826652	0.479961716
-1.88145214	0.315205837	1.296580716
-1.46874948	0.829098343	0.883481215
-0.756632862	1.808878678	1.808315884
-1.17380844	0.0271994	0.951885593
-1.827893196	0.546460925	0.777337961
-1.435714939	1.728409828	0.187429433
-1.681174024	1.654948099	1.559897919
-1.664124967	1.350542479	1.222797102
-0.797959852	0.536402359	0.693956907
-1.087572717	1.764113891	0.619636161
-1.671959406	1.610078387	0.628316096
-1.485154142	1.505011191	1.480306697
-0.428647745	1.612901833	1.145833912
-1.934575196	0.795257616	0.645566977
-0.912620862	1.248566619	1.987744377
